"doc_id","date_year","batch_number","date_full","box_number","folder01","folder02","folder03","folder04"
"7535","2013","3676","07/02/2013","","2013 ACA BATCHES","3676 - 07/02/2013","-","-"
"7536","2014","5134","11/19/2014","","2014 ACA BATCHES","5134 - 11/19/2014","-","-"
"7537","2014","5133","11/18/2014","","2014 ACA BATCHES","5133 - 11/18/2014","-","-"
"7538","2013","3675","07/02/2013","","2013 ACA BATCHES","3675 - 07/02/2013","-","-"
"7539","2014","5132","11/18/2014","","2014 ACA BATCHES","5132 - 11/18/2014","-","-"
"7540","2014","5131","11/18/2014","","2014 ACA BATCHES","5131 - 11/18/2014","-","-"
"7541","2013","3674","07/02/2013","","2013 ACA BATCHES","3674 - 07/02/2013","-","-"
"7542","2014","5130","11/18/2014","","2014 ACA BATCHES","5130 - 11/18/2014","-","-"
"7543","2013","3673","07/02/2013","","2013 ACA BATCHES","3673 - 07/02/2013","-","-"
"7544","2014","5129","11/17/2014","","2014 ACA BATCHES","5129 - 11/17/2014","-","-"
"7545","2013","3672","07/02/2013","","2013 ACA BATCHES","3672 - 07/02/2013","-","-"
"7546","2014","5128","11/17/2014","","2014 ACA BATCHES","5128 - 11/17/2014","-","-"
"7547","2014","5127","11/14/2014","","2014 ACA BATCHES","5127 - 11/14/2014","-","-"
"7548","2013","3671","07/02/2013","","2013 ACA BATCHES","3671 - 07/02/2013","-","-"
"7549","2014","5126","11/14/2014","","2014 ACA BATCHES","5126 - 11/14/2014","-","-"
"7550","2013","3670","07/02/2013","","2013 ACA BATCHES","3670 - 07/02/2013","-","-"
"7551","2013","3669","07/01/2013","","2013 ACA BATCHES","3669 - 07/01/2013","-","-"
"7552","2014","5125","11/14/2014","","2014 ACA BATCHES","5125 - 11/14/2014","-","-"
"7553","2013","3668","07/01/2013","","2013 ACA BATCHES","3668 - 07/01/2013","-","-"
"7554","2014","5124","11/14/2014","","2014 ACA BATCHES","5124 - 11/14/2014","-","-"
"7555","2014","5123","11/13/2014","","2014 ACA BATCHES","5123 - 11/13/2014","-","-"
"7556","2013","3667","07/01/2013","","2013 ACA BATCHES","3667 - 07/01/2013","-","-"
"7557","2014","5122","11/13/2014","","2014 ACA BATCHES","5122 - 11/13/2014","-","-"
"7558","2013","3666","07/01/2013","","2013 ACA BATCHES","3666 - 07/01/2013","-","-"
"7559","2014","5121","11/12/2014","","2014 ACA BATCHES","5121 - 11/12/2014","-","-"
"7560","2013","3665","07/01/2013","","2013 ACA BATCHES","3665 - 07/01/2013","-","-"
"7561","2014","5120","11/12/2014","","2014 ACA BATCHES","5120 - 11/12/2014","-","-"
"7562","2013","3664","06/28/2013","","2013 ACA BATCHES","3664 - 06/28/2013","-","-"
"7563","2014","5119","11/10/2014","","2014 ACA BATCHES","5119 - 11/10/2014","-","-"
"7564","2013","3663","06/28/2013","","2013 ACA BATCHES","3663 - 06/28/2013","-","-"
"7565","2014","5118","11/10/2014","","2014 ACA BATCHES","5118 - 11/10/2014","-","-"
"7566","2014","5117","11/07/2014","","2014 ACA BATCHES","5117 - 11/07/2014","-","-"
"7567","2013","3662","06/28/2013","","2013 ACA BATCHES","3662 - 06/28/2013","-","-"
"7568","2014","5116","11/07/2014","","2014 ACA BATCHES","5116 - 11/07/2014","-","-"
"7569","2013","3661","06/28/2013","","2013 ACA BATCHES","3661 - 06/28/2013","-","-"
"7570","2014","5115","11/07/2014","","2014 ACA BATCHES","5115 - 11/07/2014","-","-"
"7571","2013","3660","06/28/2013","","2013 ACA BATCHES","3660 - 06/28/2013","-","-"
"7572","2013","3659","06/27/2013","","2013 ACA BATCHES","3659 - 06/27/2013","-","-"
"7573","2014","5114","11/07/2014","","2014 ACA BATCHES","5114 - 11/07/2014","-","-"
"7574","2014","5113","11/06/2014","","2014 ACA BATCHES","5113 - 11/06/2014","-","-"
"7575","2014","5112","11/06/2014","","2014 ACA BATCHES","5112 - 11/06/2014","-","-"
"7576","2013","3658","06/27/2013","","2013 ACA BATCHES","3658 - 06/27/2013","-","-"
"7577","2013","3657","06/27/2013","","2013 ACA BATCHES","3657 - 06/27/2013","-","-"
"7578","2014","5111","11/06/2014","","2014 ACA BATCHES","5111 - 11/06/2014","-","-"
"7579","2013","3656","06/27/2013","","2013 ACA BATCHES","3656 - 06/27/2013","-","-"
"7580","2014","5110","11/06/2014","","2014 ACA BATCHES","5110 - 11/06/2014","-","-"
"7581","2014","5109","11/05/2014","","2014 ACA BATCHES","5109 - 11/05/2014","-","-"
"7582","2013","3655","06/27/2013","","2013 ACA BATCHES","3655 - 06/27/2013","-","-"
"7583","2014","5108","11/05/2014","","2014 ACA BATCHES","5108 - 11/05/2014","-","-"
"7584","2013","3654","06/27/2013","","2013 ACA BATCHES","3654 - 06/27/2013","-","-"
"7585","2013","3653","06/26/2013","","2013 ACA BATCHES","3653 - 06/26/2013","-","-"
"7586","2014","5107","11/05/2014","","2014 ACA BATCHES","5107 - 11/05/2014","-","-"
"7587","2013","3652","06/26/2013","","2013 ACA BATCHES","3652 - 06/26/2013","-","-"
"7588","2014","5106","11/05/2014","","2014 ACA BATCHES","5106 - 11/05/2014","-","-"
"7589","2013","3651","06/26/2013","","2013 ACA BATCHES","3651 - 06/26/2013","-","-"
"7590","2014","5105","11/05/2014","","2014 ACA BATCHES","5105 - 11/05/2014","-","-"
"7591","2014","5104","11/05/2014","","2014 ACA BATCHES","5104 - 11/05/2014","-","-"
"7592","2014","5103","11/03/2014","","2014 ACA BATCHES","5103 - 11/03/2014","-","-"
"7593","2013","3650","06/26/2013","","2013 ACA BATCHES","3650 - 06/26/2013","-","-"
"7594","2014","5102","11/03/2014","","2014 ACA BATCHES","5102 - 11/03/2014","-","-"
"7595","2013","3649","06/26/2013","","2013 ACA BATCHES","3649 - 06/26/2013","-","-"
"7596","2014","5101","11/03/2014","","2014 ACA BATCHES","5101 - 11/03/2014","-","-"
"7597","2013","3648","06/26/2013","","2013 ACA BATCHES","3648 - 06/26/2013","-","-"
"7598","2014","5100","11/03/2014","","2014 ACA BATCHES","5100 - 11/03/2014","-","-"
"7599","2013","3647","06/26/2013","","2013 ACA BATCHES","3647 - 06/26/2013","-","-"
"7600","2014","5099","11/03/2014","","2014 ACA BATCHES","5099 - 11/03/2014","-","-"
"7601","2013","3646","06/25/2013","","2013 ACA BATCHES","3646 - 06/25/2013","-","-"
"7602","2013","3645","06/25/2013","","2013 ACA BATCHES","3645 - 06/25/2013","-","-"
"7603","2014","5098","11/03/2014","","2014 ACA BATCHES","5098 - 11/03/2014","-","-"
"7604","2013","3644","06/25/2013","","2013 ACA BATCHES","3644 - 06/25/2013","-","-"
"7605","2014","5097","11/03/2014","","2014 ACA BATCHES","5097 - 11/03/2014","-","-"
"7606","2014","5096","11/03/2014","","2014 ACA BATCHES","5096 - 11/03/2014","-","-"
"7607","2013","3643","06/25/2013","","2013 ACA BATCHES","3643 - 06/25/2013","-","-"
"7608","2014","5095","11/03/2014","","2014 ACA BATCHES","5095 - 11/03/2014","-","-"
"7609","2013","3642","06/25/2013","","2013 ACA BATCHES","3642 - 06/25/2013","-","-"
"7610","2013","3641","06/25/2013","","2013 ACA BATCHES","3641 - 06/25/2013","-","-"
"7611","2014","5094","11/03/2014","","2014 ACA BATCHES","5094 - 11/03/2014","-","-"
"7612","2013","3640","06/25/2013","","2013 ACA BATCHES","3640 - 06/25/2013","-","-"
"7613","2014","5093","10/31/2014","","2014 ACA BATCHES","5093 - 10/31/2014","-","-"
"7614","2013","3639","06/25/2013","","2013 ACA BATCHES","3639 - 06/25/2013","-","-"
"7615","2014","5092","10/31/2014","","2014 ACA BATCHES","5092 - 10/31/2014","-","-"
"7616","2013","3638","06/25/2013","","2013 ACA BATCHES","3638 - 06/25/2013","-","-"
"7617","2014","5091","10/31/2014","","2014 ACA BATCHES","5091 - 10/31/2014","-","-"
"7618","2014","5090","10/30/2014","","2014 ACA BATCHES","5090 - 10/30/2014","-","-"
"7619","2013","3637","06/25/2013","","2013 ACA BATCHES","3637 - 06/25/2013","-","-"
"7620","2013","3636","06/24/2013","","2013 ACA BATCHES","3636 - 06/24/2013","-","-"
"7621","2014","5089","10/30/2014","","2014 ACA BATCHES","5089 - 10/30/2014","-","-"
"7622","2014","5088","10/30/2014","","2014 ACA BATCHES","5088 - 10/30/2014","-","-"
"7623","2013","3635","06/24/2013","","2013 ACA BATCHES","3635 - 06/24/2013","-","-"
"7624","2014","5087","10/30/2014","","2014 ACA BATCHES","5087 - 10/30/2014","-","-"
"7625","2013","3634","06/24/2013","","2013 ACA BATCHES","3634 - 06/24/2013","-","-"
"7626","2013","3633","06/21/2013","","2013 ACA BATCHES","3633 - 06/21/2013","-","-"
"7627","2013","3632","06/21/2013","","2013 ACA BATCHES","3632 - 06/21/2013","-","-"
"7628","2014","5086","10/29/2014","","2014 ACA BATCHES","5086 - 10/29/2014","-","-"
"7629","2013","3631","06/21/2013","","2013 ACA BATCHES","3631 - 06/21/2013","-","-"
"7630","2014","5085","10/29/2014","","2014 ACA BATCHES","5085 - 10/29/2014","-","-"
"7631","2013","3630","06/20/2013","","2013 ACA BATCHES","3630 - 06/20/2013","-","-"
"7632","2014","5084","10/29/2014","","2014 ACA BATCHES","5084 - 10/29/2014","-","-"
"7633","2013","3629","06/20/2013","","2013 ACA BATCHES","3629 - 06/20/2013","-","-"
"7634","2014","5083","10/29/2014","","2014 ACA BATCHES","5083 - 10/29/2014","-","-"
"7635","2014","5082","10/28/2014","","2014 ACA BATCHES","5082 - 10/28/2014","-","-"
"7636","2013","3628","06/20/2013","","2013 ACA BATCHES","3628 - 06/20/2013","-","-"
"7637","2014","5081","10/28/2014","","2014 ACA BATCHES","5081 - 10/28/2014","-","-"
"7638","2013","3627","06/19/2013","","2013 ACA BATCHES","3627 - 06/19/2013","-","-"
"7639","2014","5080","10/28/2014","","2014 ACA BATCHES","5080 - 10/28/2014","-","-"
"7640","2013","3626","06/19/2013","","2013 ACA BATCHES","3626 - 06/19/2013","-","-"
"7641","2014","5079","10/28/2014","","2014 ACA BATCHES","5079 - 10/28/2014","-","-"
"7642","2013","3625","06/19/2013","","2013 ACA BATCHES","3625 - 06/19/2013","-","-"
"7643","2013","3624","06/18/2013","","2013 ACA BATCHES","3624 - 06/18/2013","-","-"
"7644","2014","5078","10/28/2014","","2014 ACA BATCHES","5078 - 10/28/2014","-","-"
"7645","2013","3623","06/18/2013","","2013 ACA BATCHES","3623 - 06/18/2013","-","-"
"7646","2014","5077","10/28/2014","","2014 ACA BATCHES","5077 - 10/28/2014","-","-"
"7647","2013","3622","06/18/2013","","2013 ACA BATCHES","3622 - 06/18/2013","-","-"
"7648","2014","5076","10/28/2014","","2014 ACA BATCHES","5076 - 10/28/2014","-","-"
"7649","2014","5075","10/27/2014","","2014 ACA BATCHES","5075 - 10/27/2014","-","-"
"7650","2013","3621","06/18/2013","","2013 ACA BATCHES","3621 - 06/18/2013","-","-"
"7651","2014","5074","10/27/2014","","2014 ACA BATCHES","5074 - 10/27/2014","-","-"
"7652","2014","5073","10/24/2014","","2014 ACA BATCHES","5073 - 10/24/2014","-","-"
"7653","2013","3620","06/18/2013","","2013 ACA BATCHES","3620 - 06/18/2013","-","-"
"7654","2014","5072","10/23/2014","","2014 ACA BATCHES","5072 - 10/23/2014","-","-"
"7655","2014","5071","10/22/2014","","2014 ACA BATCHES","5071 - 10/22/2014","-","-"
"7656","2013","3619","06/18/2013","","2013 ACA BATCHES","3619 - 06/18/2013","-","-"
"7657","2013","3618","06/17/2013","","2013 ACA BATCHES","3618 - 06/17/2013","-","-"
"7658","2014","5070","10/21/2014","","2014 ACA BATCHES","5070 - 10/21/2014","-","-"
"7659","2013","3617","06/17/2013","","2013 ACA BATCHES","3617 - 06/17/2013","-","-"
"7660","2014","5069","10/21/2014","","2014 ACA BATCHES","5069 - 10/21/2014","-","-"
"7661","2013","3616","06/14/2013","","2013 ACA BATCHES","3616 - 06/14/2013","-","-"
"7662","2014","5068","10/20/2014","","2014 ACA BATCHES","5068 - 10/20/2014","-","-"
"7663","2013","3615","06/14/2013","","2013 ACA BATCHES","3615 - 06/14/2013","-","-"
"7664","2014","5067","10/20/2014","","2014 ACA BATCHES","5067 - 10/20/2014","-","-"
"7665","2014","5066","10/17/2014","","2014 ACA BATCHES","5066 - 10/17/2014","-","-"
"7666","2013","3614","06/14/2013","","2013 ACA BATCHES","3614 - 06/14/2013","-","-"
"7667","2014","5065","10/16/2014","","2014 ACA BATCHES","5065 - 10/16/2014","-","-"
"7668","2013","3613","06/13/2013","","2013 ACA BATCHES","3613 - 06/13/2013","-","-"
"7669","2013","3612","06/13/2013","","2013 ACA BATCHES","3612 - 06/13/2013","-","-"
"7670","2014","5064","10/16/2014","","2014 ACA BATCHES","5064 - 10/16/2014","-","-"
"7671","2014","5063","10/15/2014","","2014 ACA BATCHES","5063 - 10/15/2014","-","-"
"7672","2013","3611","06/13/2013","","2013 ACA BATCHES","3611 - 06/13/2013","-","-"
"7673","2014","5062","10/15/2014","","2014 ACA BATCHES","5062 - 10/15/2014","-","-"
"7674","2013","3610","06/13/2013","","2013 ACA BATCHES","3610 - 06/13/2013","-","-"
"7675","2014","5061","10/15/2014","","2014 ACA BATCHES","5061 - 10/15/2014","-","-"
"7676","2013","3609","06/13/2013","","2013 ACA BATCHES","3609 - 06/13/2013","-","-"
"7677","2014","5060","10/15/2014","","2014 ACA BATCHES","5060 - 10/15/2014","-","-"
"7678","2014","5059","10/14/2014","","2014 ACA BATCHES","5059 - 10/14/2014","-","-"
"7679","2013","3608","06/12/2013","","2013 ACA BATCHES","3608 - 06/12/2013","-","-"
"7680","2014","5058","10/14/2014","","2014 ACA BATCHES","5058 - 10/14/2014","-","-"
"7681","2014","5057","10/10/2014","","2014 ACA BATCHES","5057 - 10/10/2014","-","-"
"7682","2013","3607","06/12/2013","","2013 ACA BATCHES","3607 - 06/12/2013","-","-"
"7683","2013","3606","06/12/2013","","2013 ACA BATCHES","3606 - 06/12/2013","-","-"
"7684","2014","5056","10/10/2014","","2014 ACA BATCHES","5056 - 10/10/2014","-","-"
"7685","2013","3605","06/12/2013","","2013 ACA BATCHES","3605 - 06/12/2013","-","-"
"7686","2014","5055","10/09/2014","","2014 ACA BATCHES","5055 - 10/09/2014","-","-"
"7687","2013","3604","06/12/2013","","2013 ACA BATCHES","3604 - 06/12/2013","-","-"
"7688","2014","5054","10/09/2014","","2014 ACA BATCHES","5054 - 10/09/2014","-","-"
"7689","2013","3603","06/11/2013","","2013 ACA BATCHES","3603 - 06/11/2013","-","-"
"7690","2014","5053","10/09/2014","","2014 ACA BATCHES","5053 - 10/09/2014","-","-"
"7691","2013","3602","06/11/2013","","2013 ACA BATCHES","3602 - 06/11/2013","-","-"
"7692","2014","5052","10/08/2014","","2014 ACA BATCHES","5052 - 10/08/2014","-","-"
"7693","2013","3601","06/11/2013","","2013 ACA BATCHES","3601 - 06/11/2013","-","-"
"7694","2014","5051","10/08/2014","","2014 ACA BATCHES","5051 - 10/08/2014","-","-"
"7695","2013","3600","06/11/2013","","2013 ACA BATCHES","3600 - 06/11/2013","-","-"
"7696","2013","3599","06/11/2013","","2013 ACA BATCHES","3599 - 06/11/2013","-","-"
"7697","2014","5050","10/08/2014","","2014 ACA BATCHES","5050 - 10/08/2014","-","-"
"7698","2014","5049","10/07/2014","","2014 ACA BATCHES","5049 - 10/07/2014","-","-"
"7699","2013","3598","06/11/2013","","2013 ACA BATCHES","3598 - 06/11/2013","-","-"
"7700","2014","5048","10/07/2014","","2014 ACA BATCHES","5048 - 10/07/2014","-","-"
"7701","2013","3597","06/11/2013","","2013 ACA BATCHES","3597 - 06/11/2013","-","-"
"7702","2014","5047","10/07/2014","","2014 ACA BATCHES","5047 - 10/07/2014","-","-"
"7703","2013","3596","06/11/2013","","2013 ACA BATCHES","3596 - 06/11/2013","-","-"
"7704","2014","5046","10/07/2014","","2014 ACA BATCHES","5046 - 10/07/2014","-","-"
"7705","2013","3595","06/10/2013","","2013 ACA BATCHES","3595 - 06/10/2013","-","-"
"7706","2014","5045","10/07/2014","","2014 ACA BATCHES","5045 - 10/07/2014","-","-"
"7707","2013","3594","06/10/2013","","2013 ACA BATCHES","3594 - 06/10/2013","-","-"
"7708","2014","5044","10/06/2014","","2014 ACA BATCHES","5044 - 10/06/2014","-","-"
"7709","2013","3593","06/10/2013","","2013 ACA BATCHES","3593 - 06/10/2013","-","-"
"7710","2014","5043","10/06/2014","","2014 ACA BATCHES","5043 - 10/06/2014","-","-"
"7711","2013","3592","06/10/2013","","2013 ACA BATCHES","3592 - 06/10/2013","-","-"
"7712","2014","5042","10/06/2014","","2014 ACA BATCHES","5042 - 10/06/2014","-","-"
"7713","2013","3591","06/10/2013","","2013 ACA BATCHES","3591 - 06/10/2013","-","-"
"7714","2013","3590","06/07/2013","","2013 ACA BATCHES","3590 - 06/07/2013","-","-"
"7715","2014","5041","10/06/2014","","2014 ACA BATCHES","5041 - 10/06/2014","-","-"
"7716","2013","3589","06/07/2013","","2013 ACA BATCHES","3589 - 06/07/2013","-","-"
"7717","2014","5040","10/06/2014","","2014 ACA BATCHES","5040 - 10/06/2014","-","-"
"7718","2013","3588","06/07/2013","","2013 ACA BATCHES","3588 - 06/07/2013","-","-"
"7719","2014","5039","10/03/2014","","2014 ACA BATCHES","5039 - 10/03/2014","-","-"
"7720","2013","3587","06/07/2013","","2013 ACA BATCHES","3587 - 06/07/2013","-","-"
"7721","2014","5038","10/03/2014","","2014 ACA BATCHES","5038 - 10/03/2014","-","-"
"7722","2013","3586","06/06/2013","","2013 ACA BATCHES","3586 - 06/06/2013","-","-"
"7723","2014","5037","10/03/2014","","2014 ACA BATCHES","5037 - 10/03/2014","-","-"
"7724","2013","3585","06/06/2013","","2013 ACA BATCHES","3585 - 06/06/2013","-","-"
"7725","2014","5036","10/03/2014","","2014 ACA BATCHES","5036 - 10/03/2014","-","-"
"7726","2013","3584","06/06/2013","","2013 ACA BATCHES","3584 - 06/06/2013","-","-"
"7727","2014","5035","10/02/2014","","2014 ACA BATCHES","5035 - 10/02/2014","-","-"
"7728","2013","3583","06/06/2013","","2013 ACA BATCHES","3583 - 06/06/2013","-","-"
"7729","2014","5034","10/02/2014","","2014 ACA BATCHES","5034 - 10/02/2014","-","-"
"7730","2013","3582","06/06/2013","","2013 ACA BATCHES","3582 - 06/06/2013","-","-"
"7731","2014","5033","10/02/2014","","2014 ACA BATCHES","5033 - 10/02/2014","-","-"
"7732","2013","3581","06/06/2013","","2013 ACA BATCHES","3581 - 06/06/2013","-","-"
"7733","2013","3580","06/05/2013","","2013 ACA BATCHES","3580 - 06/05/2013","-","-"
"7734","2014","5032","10/02/2014","","2014 ACA BATCHES","5032 - 10/02/2014","-","-"
"7735","2013","3579","06/05/2013","","2013 ACA BATCHES","3579 - 06/05/2013","-","-"
"7736","2014","5031","10/01/2014","","2014 ACA BATCHES","5031 - 10/01/2014","-","-"
"7737","2013","3578","06/05/2013","","2013 ACA BATCHES","3578 - 06/05/2013","-","-"
"7738","2014","5030","10/01/2014","","2014 ACA BATCHES","5030 - 10/01/2014","-","-"
"7739","2013","3577","06/05/2013","","2013 ACA BATCHES","3577 - 06/05/2013","-","-"
"7740","2014","5029","10/01/2014","","2014 ACA BATCHES","5029 - 10/01/2014","-","-"
"7741","2013","3576","06/05/2013","","2013 ACA BATCHES","3576 - 06/05/2013","-","-"
"7742","2014","5028","09/30/2014","","2014 ACA BATCHES","5028 - 09/30/2014","-","-"
"7743","2013","3575","06/05/2013","","2013 ACA BATCHES","3575 - 06/05/2013","-","-"
"7744","2014","5027","09/30/2014","","2014 ACA BATCHES","5027 - 09/30/2014","-","-"
"7745","2013","3574","06/05/2013","","2013 ACA BATCHES","3574 - 06/05/2013","-","-"
"7746","2014","5026","09/30/2014","","2014 ACA BATCHES","5026 - 09/30/2014","-","-"
"7747","2013","3573","06/04/2013","","2013 ACA BATCHES","3573 - 06/04/2013","-","-"
"7748","2014","5025","09/30/2014","","2014 ACA BATCHES","5025 - 09/30/2014","-","-"
"7749","2013","3572","06/04/2013","","2013 ACA BATCHES","3572 - 06/04/2013","-","-"
"7750","2014","5024","09/29/2014","","2014 ACA BATCHES","5024 - 09/29/2014","-","-"
"7751","2013","3571","06/04/2013","","2013 ACA BATCHES","3571 - 06/04/2013","-","-"
"7752","2014","5023","09/26/2014","","2014 ACA BATCHES","5023 - 09/26/2014","-","-"
"7753","2013","3570","06/04/2013","","2013 ACA BATCHES","3570 - 06/04/2013","-","-"
"7754","2014","5022","09/25/2014","","2014 ACA BATCHES","5022 - 09/25/2014","-","-"
"7755","2013","3569","06/04/2013","","2013 ACA BATCHES","3569 - 06/04/2013","-","-"
"7756","2014","5021","09/24/2014","","2014 ACA BATCHES","5021 - 09/24/2014","-","-"
"7757","2014","5020","09/24/2014","","2014 ACA BATCHES","5020 - 09/24/2014","-","-"
"7758","2013","3568","06/04/2013","","2013 ACA BATCHES","3568 - 06/04/2013","-","-"
"7759","2014","5019","09/23/2014","","2014 ACA BATCHES","5019 - 09/23/2014","-","-"
"7760","2013","3567","06/04/2013","","2013 ACA BATCHES","3567 - 06/04/2013","-","-"
"7761","2014","5018","09/23/2014","","2014 ACA BATCHES","5018 - 09/23/2014","-","-"
"7762","2013","3566","06/04/2013","","2013 ACA BATCHES","3566 - 06/04/2013","-","-"
"7763","2014","5017","09/22/2014","","2014 ACA BATCHES","5017 - 09/22/2014","-","-"
"7764","2014","5016","09/22/2014","","2014 ACA BATCHES","5016 - 09/22/2014","-","-"
"7765","2013","3565","06/04/2013","","2013 ACA BATCHES","3565 - 06/04/2013","-","-"
"7766","2014","5015","09/19/2014","","2014 ACA BATCHES","5015 - 09/19/2014","-","-"
"7767","2013","3564","06/04/2013","","2013 ACA BATCHES","3564 - 06/04/2013","-","-"
"7768","2014","5014","09/18/2014","","2014 ACA BATCHES","5014 - 09/18/2014","-","-"
"7769","2013","3563","06/03/2013","","2013 ACA BATCHES","3563 - 06/03/2013","-","-"
"7770","2013","3562","06/03/2013","","2013 ACA BATCHES","3562 - 06/03/2013","-","-"
"7771","2014","5013","09/17/2014","","2014 ACA BATCHES","5013 - 09/17/2014","-","-"
"7772","2014","5012","09/16/2014","","2014 ACA BATCHES","5012 - 09/16/2014","-","-"
"7773","2013","3561","06/03/2013","","2013 ACA BATCHES","3561 - 06/03/2013","-","-"
"7774","2014","5011","09/16/2014","","2014 ACA BATCHES","5011 - 09/16/2014","-","-"
"7775","2014","5010","09/16/2014","","2014 ACA BATCHES","5010 - 09/16/2014","-","-"
"7776","2013","3560","06/03/2013","","2013 ACA BATCHES","3560 - 06/03/2013","-","-"
"7777","2014","5009","09/15/2014","","2014 ACA BATCHES","5009 - 09/15/2014","-","-"
"7778","2013","3559","05/31/2013","","2013 ACA BATCHES","3559 - 05/31/2013","-","-"
"7779","2014","5007","09/15/2014","","2014 ACA BATCHES","5007 - 09/15/2014","-","-"
"7780","2013","3557","05/31/2013","","2013 ACA BATCHES","3557 - 05/31/2013","-","-"
"7781","2014","5006","09/12/2014","","2014 ACA BATCHES","5006 - 09/12/2014","-","-"
"7782","2013","3556","05/31/2013","","2013 ACA BATCHES","3556 - 05/31/2013","-","-"
"7783","2014","5005","09/11/2014","","2014 ACA BATCHES","5005 - 09/11/2014","-","-"
"7784","2014","5004","09/11/2014","","2014 ACA BATCHES","5004 - 09/11/2014","-","-"
"7785","2013","3555","05/31/2013","","2013 ACA BATCHES","3555 - 05/31/2013","-","-"
"7786","2014","5003","09/11/2014","","2014 ACA BATCHES","5003 - 09/11/2014","-","-"
"7787","2013","3554","05/31/2013","","2013 ACA BATCHES","3554 - 05/31/2013","-","-"
"7788","2014","5002","09/11/2014","","2014 ACA BATCHES","5002 - 09/11/2014","-","-"
"7789","2013","3553","05/31/2013","","2013 ACA BATCHES","3553 - 05/31/2013","-","-"
"7790","2014","5001","09/11/2014","","2014 ACA BATCHES","5001 - 09/11/2014","-","-"
"7791","2013","3552","05/31/2013","","2013 ACA BATCHES","3552 - 05/31/2013","-","-"
"7792","2014","5000","09/11/2014","","2014 ACA BATCHES","5000 - 09/11/2014","-","-"
"7793","2013","3551","05/30/2013","","2013 ACA BATCHES","3551 - 05/30/2013","-","-"
"7794","2014","4999","09/11/2014","","2014 ACA BATCHES","4999 - 09/11/2014","-","-"
"7795","2013","3550","05/30/2013","","2013 ACA BATCHES","3550 - 05/30/2013","-","-"
"7796","2014","4998","09/08/2014","","2014 ACA BATCHES","4998 - 09/08/2014","-","-"
"7797","2013","3549","05/30/2013","","2013 ACA BATCHES","3549 - 05/30/2013","-","-"
"7798","2014","4997","09/08/2014","","2014 ACA BATCHES","4997 - 09/08/2014","-","-"
"7799","2013","3548","05/30/2013","","2013 ACA BATCHES","3548 - 05/30/2013","-","-"
"7800","2014","4996","09/08/2014","","2014 ACA BATCHES","4996 - 09/08/2014","-","-"
"7801","2014","4995","09/05/2014","","2014 ACA BATCHES","4995 - 09/05/2014","-","-"
"7802","2013","3547","05/30/2013","","2013 ACA BATCHES","3547 - 05/30/2013","-","-"
"7803","2014","4994","09/05/2014","","2014 ACA BATCHES","4994 - 09/05/2014","-","-"
"7804","2013","3546","05/30/2013","","2013 ACA BATCHES","3546 - 05/30/2013","-","-"
"7805","2014","4993","09/05/2014","","2014 ACA BATCHES","4993 - 09/05/2014","-","-"
"7806","2013","3545","05/30/2013","","2013 ACA BATCHES","3545 - 05/30/2013","-","-"
"7807","2013","3544","05/30/2013","","2013 ACA BATCHES","3544 - 05/30/2013","-","-"
"7808","2014","4992","09/05/2014","","2014 ACA BATCHES","4992 - 09/05/2014","-","-"
"7809","2013","3543","05/30/2013","","2013 ACA BATCHES","3543 - 05/30/2013","-","-"
"7810","2014","4991","09/04/2014","","2014 ACA BATCHES","4991 - 09/04/2014","-","-"
"7811","2013","3542","05/30/2013","","2013 ACA BATCHES","3542 - 05/30/2013","-","-"
"7812","2014","4990","09/04/2014","","2014 ACA BATCHES","4990 - 09/04/2014","-","-"
"7813","2013","3541","05/30/2013","","2013 ACA BATCHES","3541 - 05/30/2013","-","-"
"7814","2013","3540","05/30/2013","","2013 ACA BATCHES","3540 - 05/30/2013","-","-"
"7815","2014","4989","09/04/2014","","2014 ACA BATCHES","4989 - 09/04/2014","-","-"
"7816","2013","3539","05/30/2013","","2013 ACA BATCHES","3539 - 05/30/2013","-","-"
"7817","2014","4988","09/04/2014","","2014 ACA BATCHES","4988 - 09/04/2014","-","-"
"7818","2013","3538","05/30/2013","","2013 ACA BATCHES","3538 - 05/30/2013","-","-"
"7819","2014","4987","09/04/2014","","2014 ACA BATCHES","4987 - 09/04/2014","-","-"
"7820","2013","3537","05/30/2013","","2013 ACA BATCHES","3537 - 05/30/2013","-","-"
"7821","2014","4986","09/03/2014","","2014 ACA BATCHES","4986 - 09/03/2014","-","-"
"7822","2013","3536","05/30/2013","","2013 ACA BATCHES","3536 - 05/30/2013","-","-"
"7823","2014","4985","09/03/2014","","2014 ACA BATCHES","4985 - 09/03/2014","-","-"
"7824","2013","3535","05/29/2013","","2013 ACA BATCHES","3535 - 05/29/2013","-","-"
"7825","2013","3534","05/29/2013","","2013 ACA BATCHES","3534 - 05/29/2013","-","-"
"7826","2014","4984","09/03/2014","","2014 ACA BATCHES","4984 - 09/03/2014","-","-"
"7827","2013","3533","05/29/2013","","2013 ACA BATCHES","3533 - 05/29/2013","-","-"
"7828","2013","3532","05/28/2013","","2013 ACA BATCHES","3532 - 05/28/2013","-","-"
"7829","2014","4983","09/03/2014","","2014 ACA BATCHES","4983 - 09/03/2014","-","-"
"7830","2014","4982","09/03/2014","","2014 ACA BATCHES","4982 - 09/03/2014","-","-"
"7831","2013","3531","05/28/2013","","2013 ACA BATCHES","3531 - 05/28/2013","-","-"
